Product Name,Asin,SKU,Brand,Review Rate,Cost,Shipping Cost,Main Category Id,Sub Category Id,Min Price,Price,Max Price,Desi,Stock,Amazon Commission,Out Of Criteria Reason
"4MOMS NEWBORN INSERT, BABY INSERT COMPATIBLE WITH SWING MAMAROO/ROCKAROO 2.0 / CONNECT HIGH CHAIR, BREATHABLE, SOFT AND COMFORTABLE FABRIC, WITH AUTOMATED TECHNOLOGY, MACHINE WASHABLE, MINT MESH",B0B3F882RG,TESTCASEACTIVE_B0B3F882RG,4MOMS,4.80,39.99,0.00,,,283.54,283.54,324.05,2,20,11.58,
PREMIUM JEWELRY MAKING KIT - 7PC WIRE MESH SET - ERGONOMIC WIRE CROCHET LOOMS AND DRAW PLATE - FULL SET INVISIBLE SPOOL KNITTING LOOMS - BEST BEGINNERS WIRE CROCHET BEADING KIT - UNIQUE GIFT FOR CROCH,B00K68JGXS,TESTCASEACTIVE_B00K68JGXS,YOOLADESIGN,4.50,51.90,0.00,,,337.58,337.58,385.81,2,0,13.79,
"PERLER GREEN GLOW IN THE DARK BEADS FOR KIDS CRAFTS, 1000 PCS, SMALL",B009XPPYMW,TESTCASEACTIVE_B009XPPYMW,PERLER,4.80,4.99,4.89,,,146.92,146.92,167.91,2,20,6.00,
"IZZYCKA HAIR CUTTING CAPE FOR ADULTS-NYLON WATERPROOF SALON CAPES FOR HAIR STYLIT-GREY BARBER CAPE-WITH ADJUSTABLE SNAP CLOSURE- X 64INCH HAIR COLOR CAPE - PROFESSIONAL HAIRSTYLIST & HOME USE, XL",B09824DQZ3,TESTCASEACTIVE_B09824DQZ3,IZZYCKA,,0.00,,,,102.09,105.97,116.68,2,0,4.33,
PAVILION GIFT COMPANY 19177 IN MEMORY OF LOVED ONE CERAMIC SOY WAX CANDLE 8 OZ,B06XDVYTNT,TESTCASEACTIVE_B06XDVYTNT,PAVILION GIFT COMPANY,4.80,17.67,0.00,,,182.27,182.27,208.31,2,20,7.44,
"OTTOMANSON MACHINE WASHABLE BOXES DESIGN NON-SLIP RUBBERBACK 2X7 TRADITIONAL RUNNER RUG FOR HALLWAY, KITCHEN, BEDROOM, LIVING ROOM, 1'10"" X 7', MULTICOLOR",B00MFYEJZQ,YUZDENE_B00MFYEJZQ,OTTOMANSON,4.50,22.62,0.00,,,288.13,299.70,329.29,7,20,12.24,
PH PANDAHALL 4 PACK 72 HOLES ACRYLIC EARRING HOLDER ORGANIZER EAR STUDS JEWELRY STORAGE DISPLAY RACK SHOWCASE EARRINGS DISPLAY STAND EARRING STORAGE FOR SELLING RETAIL MARKETING PERSONAL 3X2X4.5INCH,B07BKXPXM4,TESTCASEACTIVE_B07BKXPXM4,PH PANDAHALL,4.40,9.99,0.00,,,147.42,147.42,168.48,2,20,6.02,
"DOWAN RAMEKINS 6 OZ OVEN SAFE, SQUARE RAMEKINS FOR CREME BRULEE, PORCELAIN SOUFFLE RAMEKINS FOR BAKING, DESSERT BOWLS APPETIZER BOWLS DIPPING SAUCE DISH, SET OF 6, WHITE",B0196IF7ZE,TESTCASEACTIVE_B0196IF7ZE,DOWAN,4.70,21.99,0.00,,,242.71,242.71,277.38,4,20,9.91,
"DEPEND FRESH PROTECTION ADULT INCONTINENCE UNDERWEAR FOR MEN (FORMERLY DEPEND FIT-FLEX), DISPOSABLE, MAXIMUM, EXTRA-LARGE, GREY, 26 COUNT, PACKAGING MAY VARY",B0792TNKWZ,TESTCASEACTIVE_B0792TNKWZ,DEPEND,4.60,21.48,0.00,,,273.61,273.61,312.69,6,20,11.17,
BOAO 4 PIECES EGG BEATER STAINLESS STEEL MINI SPRING COIL WHISK SILICONE WHISK HAND HELD SAUCE STIRRER BLENDER MILK FROTHER FOAMER COFFEE MIXER,B086PQPK9B,TESTCASEACTIVE_B086PQPK9B,BOAO,4.70,11.99,0.00,,,156.50,156.50,178.85,2,20,6.39,
KKTONER SQUARE ROLLING STOOL PU LEATHER HEIGHT ADJUSTABLE SWIVEL MASSAGE SPA SALON STOOLS TASK CHAIR WITH FOOTREST (BLACK),B082LRXXZZ,TESTCASEACTIVE_B082LRXXZZ,KKTONER,4.10,30.98,0.00,,,367.98,402.63,420.55,12,20,16.44,
"TIMBERLAND WOMENS LEATHER RFID SMALL INDEXER WALLET BILLFOLD, GRAPE LEAF, ONE SIZE US",B09GXLK41X,TESTCASEACTIVE_B09GXLK41X,TIMBERLAND,4.40,20.87,0.00,,,196.79,196.79,224.90,2,20,8.04,
"SWEESE 5107 PORCELAIN SOUFFLE DISHES, RAMEKINS - 4 OUNCE FOR SOUFFLE, CREME BRULEE AND DIPPING SAUCES - SET OF 6, WHITE",B0757DLD12,TESTCASEACTIVE_B0757DLD12,SWEESE,4.80,26.99,0.00,,,233.63,233.63,267.01,3,20,9.54,
RAINBOW HIGH SALON PLAYSET WITH RAINBOW OF DIY WASHABLE HAIR COLOR FOAM FOR KIDS AND DOLLS - DOLL NOT INCLUDED,B085B3C2CX,TESTCASEACTIVE_B085B3C2CX,RAINBOW HIGH,4.50,39.85,0.00,,,397.12,397.12,453.85,8,20,16.22,
RASASI - HAWAS WOMEN 100 ML,B01LDTPA5Q,TESTCASEACTIVE_B01LDTPA5Q,RASASI,4.40,25.99,0.00,,,220.02,220.02,251.45,2,20,8.98,
KKTONER PU LEATHER MODERN ROUND ROLLING STOOL WITH FOOTREST HEIGHT ADJUSTABLE SPA DRAFTING SALON TATTOO WORK MASSAGE STOOLS TASK CHAIR SMALL (BLACK),B082LS193M,TESTCASEACTIVE_B082LS193M,KKTONER,4.30,29.99,0.00,,,359.50,359.50,410.86,11,20,14.68,
"CHIAOGOO 6-INCH DOUBLE POINT STAINLESS STEEL KNITTING NEEDLES, 2.5/3MM",B00PKJ5I1W,TESTCASEACTIVE_B00PKJ5I1W,CHIAOGOO,4.80,12.14,0.00,,,157.18,157.18,179.63,2,6,6.42,
"COOK N HOME STOCKPOT SAUCE POT WITH LID PROFESSIONAL STAINLESS STEEL 8 QUART, DISHWASHER SAFE WITH STAY-COOL HANDLES, SILVER",B012OIVV1C,TESTCASEACTIVE_B012OIVV1C,COOK N HOME,4.70,39.99,0.00,,,443.71,443.71,507.10,13,20,18.12,
"THERMOS KIDS FREESTYLE FOOD STORAGE LUNCH KIT, BLUE",B09WWZ113P,TESTCASEACTIVE_B09WWZ113P,THERMOS,4.60,27.99,0.00,,,229.09,229.09,261.82,2,20,9.36,
MUDDER 3 PIECES DIAMOND NAIL FILE SET STAINLESS STEEL DOUBLE SIDE NAIL FILE METAL SAPPHIRE BUFFER FILE MANICURE FILES FOR SALON HOME AND TRAVEL,B083KBCS7R,TESTCASEACTIVE_B083KBCS7R,MUDDER,4.60,7.99,0.00,,,138.35,138.35,158.11,2,20,5.65,
"PREMIUM SEA SALT SCENTED CANDLES, HIGHLY SCENTED SEA SALT BEACH CANDLE, ALL NATURAL SOY CANDLES SCENTED, 8 OZ | 45 HOUR LONG LASTING SOY CANDLE, RELAXING AROMATHERAPY CANDLES IN JAR",B087DSGNH1,TESTCASEACTIVE_B087DSGNH1,CRAFT & KIN,3.30,13.99,0.00,,,165.57,189.22,189.22,2,20,7.73,
"SOJOS CLASSIC ROUND SUNGLASSES FOR WOMEN MEN RETRO VINTAGE SHADES PLASTIC FRAME SUNNIES SJ2067 WITH CRYSTAL BROWN FRAME/BROWN LENS BROWN, M",B07N3YKHNB,TESTCASEACTIVE_B07N3YKHNB,SOJOS,4.50,15.97,0.00,,,174.55,174.55,199.49,2,20,7.13,
"BOAO 6 PIECES HAIR DYE COLOR BRUSH SET, HAIR COMB TOOL KIT COLORING BRUSHES DYE APPLICATOR HAIR SALON TOOLS FOR STUDENTS WOMEN SALON USE HOME DIY DYEING (6 COLORS)",B086T31GHT,TESTCASEACTIVE_B086T31GHT,BOAO,4.60,6.68,0.00,,,132.40,132.40,151.32,2,20,5.41,
MUSHIE MUSLIN BABY SWADDLE BLANKET | NEWBORN 0-3 MONTHS SWADDLE | 100% ORGANIC COTTON | INFANT SLEEP SACK | PRE-WASHED | RECEIVING BLANKET | MADE IN DENMARK | NATURAL STRIPE,B08JGB6F15,TESTCASEACTIVE_B08JGB6F15,MUSHIE,4.80,19.99,0.00,,,192.80,192.80,220.34,2,20,7.87,
KKTONER SADDLE STOOL FAUX LEATHER HEIGHT ADJUSTABLE SWIVEL ERGONOMIC HYDRAULIC GAS LIFT ROLLING STOOL HAIRDRESSING BEAUTY MASSAGE SPA SALON TATTOO THERAPY BAR STUDIO (BLACK),B07QJ2W36S,TESTCASEACTIVE_B07QJ2W36S,KKTONER,4.40,39.41,0.00,,,444.58,444.58,508.09,16,20,18.16,
CREVENT 76X102CM LIGHTWEIGHT FUZZY FLUFFY WARM PLUSH BABY BLANKET FOR INFANT TODDLER NEWBORN UNISEX CRIB COT STROLLER - GREEN RAINBOW UNISEX,B07RVLQQG9,TESTCASEACTIVE_B07RVLQQG9,CREVENT,4.80,9.99,0.00,,,147.42,147.42,168.48,2,20,6.02,
EXCEART ROLL UP JEWELRY POUCH TRAVEL STORAGE BAG EARRINGS NECKLACE ROLL ORGANIZER COMPACT ROLL UP JEWELRY STORAGE BAG ORGANIZER FOR WOMEN,B097MXTWRS,TESTCASEACTIVE_B097MXTWRS,EXCEART,4.40,16.99,0.00,,,179.18,179.18,204.78,2,8,7.32,
"CHIAOGOO RED LACE STAINLESS STEEL CIRCULAR KNITTING NEEDLES 40-INCH-SIZE 2/2.75MM, OTHER, MULTICOLOURED, 1.27 X 7.62 X 22.86 CM",B00QXK7DF6,TESTCASEACTIVE_B00QXK7DF6,CHIAOGOO,4.90,14.61,0.00,,,168.38,168.38,192.44,2,0,6.88,
"GLADE CANDLE JAR, AIR FRESHENER, ROSE & BLOOM, 3.4 OZ, 2 COUNT",B0B1JPF53T,TESTCASEACTIVE_B0B1JPF53T,GLADE,4.30,14.00,0.00,,,165.62,189.28,189.28,2,9,7.73,
"BUDDING JOY 90L LARGE STORAGE BAGS, 6 PACK CLOTHES STORAGE BINS FOLDABLE CLOSET ORGANIZERS STORAGE CONTAINERS WITH DURABLE HANDLE FOR CLOTHING, BLANKET, COMFORTERS, BED SHEETS, PILLOWS AND TOYS (GRAY)",B085ZV98JM,TESTCASEACTIVE_B085ZV98JM,BUDDING JOY,4.40,19.99,0.00,,,250.51,250.51,286.30,5,20,10.23,
"CHIAOGOO RED LINE CIRCULAR KNITTING NEEDLES 9"" 1.5/2.5MM",B00QXK5DYO,TESTCASEACTIVE_B00QXK5DYO,CHIAOGOO,4.80,12.52,0.00,,,158.90,158.90,181.60,2,20,6.49,
"DINNERWARE CHINA STORAGE ORGANIZER 5-PIECE SET FOR CHINA, TABLEWARE CUPS AND SAUCERS STURDY QUILTED MICROFIBER CONTAINERS WITH DIVIDERS SERVICE FOR 12 - TRANSPORT AND PROTECT FROM CHIPS AND BREAKS",B08JJDX2ZZ,TESTCASEACTIVE_B08JJDX2ZZ,HOLDN’ STORAGE,,0.00,,,,216.48,216.48,247.41,8,0,8.84,
CRAFT COUNTY 20 PACK OF 1 INCH NATURAL WOODEN ROUND BALL SPACER BEADS - CHARMS FOR DIY CRAFTS,B07FN3Z234,TESTCASEACTIVE_B07FN3Z234,CRAFT COUNTY,4.40,10.99,0.00,,,151.96,151.96,173.67,2,20,6.21,
"VRINDA® 7 IN 1, 7 CHAKRA UNSCENTED CANDLE, 7"" X 1.5"" - AROMATHERAPY CANDLE SET FOR MEDITATION, YOGA, AND RELAXATION - HAND-POURED MULTI-COLORED CANDLES – PACK OF 7",B0B5GNK9QM,TESTCASEACTIVE_B0B5GNK9QM,VRINDA,3.90,12.99,0.00,,,161.03,161.03,184.04,2,7,6.58,ASIN_RESTRICTION_REASON
"HAIR CUTTING BARBER CAPE PROFESSIONAL HAIRCUT SALON CAPE FOR MEN WOMEN, GREY BLUE, 3 COUNT (PACK OF 1)",B086DHKGT4,TESTCASEACTIVE_B086DHKGT4,HIMART,4.70,13.99,0.00,,,165.57,165.57,189.22,2,20,6.76,
"HIMS & HERS TOPICAL MINOXIDIL SOLUTION, 2% - HAIR GROWTH TREATMENT FOR WOMEN - CLINICALLY PROVEN TO REDUCE HAIR LOSS IN 3-6 MONTHS - UNSCENTED, 2 PACK",B09KWJG6JQ,TESTCASEACTIVE_B09KWJG6JQ,HIMS & HERS,3.90,28.10,0.00,,,229.59,229.59,262.39,2,20,9.38,
"SOJOS SMALL ROUND CLASSIC POLARIZED SUNGLASSES FOR WOMEN MEN VINTAGE STYLE UV400 LENS MAY SJ2113, AMBER TORTOISE/GREY, MIDDLE",B087NL587P,TESTCASEACTIVE_B087NL587P,SOJOS,4.40,15.99,0.00,,,174.65,174.65,199.59,2,20,7.13,
"ROOWEST 2 PIECES AESTHETIC TWIST CANDLES - TRENDY TAPER CANDLES, MINIMALIST GEOMETRIC SOY WAX SCENTED CANDLE ART DECORATION FOR BIRTHDAY WEDDING DECOR",B0B87V47KH,TESTCASEACTIVE_B0B87V47KH,ROOWEST,3.60,11.99,0.00,,,156.50,156.50,178.85,2,20,6.39,
"MAM PACIFIER NEWBORN VARIETY PACK (1 COMFORT, 1 PERFECT START, 1 NEWBORN ORIGINAL START) BEST PACIFIER FOR BREASTFED BABIES, 0-3 MONTHS, UNISEX, 3-PACK",B0BNW7815R,TESTCASEACTIVE_B0BNW7815R,MAM,4.80,10.49,0.00,,,149.69,149.69,171.07,2,20,6.11,
"HERS TOPICAL MINOXIDIL FOAM, 5% - EXTRA STRENGTH HAIR GROWTH TREATMENT FOR WOMEN - CLINICALLY PROVEN TO REDUCE HAIR LOSS IN 3-6 MONTHS - UNSCENTED, 2 MONTH SUPPLY, 2 PACK",B09KWR3WBT,TESTCASEACTIVE_B09KWR3WBT,HIMS & HERS,3.90,38.86,0.00,,,278.42,278.42,318.19,2,20,11.37,
"INSCRAFT 40 ACRYLIC YARN SKEINS WITH CROCHET HOOK KIT, 1600 YARDS CROCHET YARN WITH CROCHET ACCESSORIES KIT INCLUDING ERGONOMIC HOOKS, SCISSORS, KNITTING NEEDLES, STITCH MARKERS & MORE",B088STRDGZ,TESTCASEACTIVE_B088STRDGZ,INSCRAFT,4.50,31.99,0.00,,,304.96,304.96,348.53,5,20,12.45,
ALFAPARF MILANO SEMI DI LINO SCALP REBALANCE SHAMPOO FOR DRY SCALP - SULFATE FREE SHAMPOO - FOR EXCESSIVE OILINESS AND FLAKES - PROFESSIONAL SALON QUALITY - 8.45 FL OZ,B082K26CJV,TESTCASEACTIVE_B082K26CJV,ALFAPARF MILANO,4.60,28.00,0.00,,,229.14,229.14,261.87,2,20,9.36,
PAVILION GIFT COMPANY 77114 PLAIN DANDELION ALWAYS WISHED FOR A FRIEND LIKE YOU WHITE CERAMIC SOY SERENITY SCENTED CANDLE,B01N40YANE,TESTCASEACTIVE_B01N40YANE,PAVILION GIFT COMPANY,4.80,14.23,0.00,,,166.66,166.66,190.47,2,20,6.81,
MYGIFT (3 PCS) 3.5-INCH CERAMIC CONDIMENT DIP SAUCE RAMEKINS SET W/LIDS & SPOONS ON BAMBOO SAMPLER SERVING TRAY,B00M2IAPXK,TESTCASEACTIVE_B00M2IAPXK,MYGIFT,4.50,29.99,0.00,,,279.01,279.01,318.86,4,20,11.39,
"NOVERLIFE LARGE HAIR DYE COLLAR, WATERPROOF WEIGHTED FRONT HAIR COLLAR BARBER HAIR DYE COLLAR, SILICONE HAIR CUTTING SHAWL, RUBBER NECK WRAP NECK GUARD, SALON HAIRDRESSING HAIR CUTTING PAD - GRAY",B09NLXDYJK,TESTCASEACTIVE_B09NLXDYJK,NOVERLIFE,4.50,16.14,0.00,,,175.33,200.37,200.37,2,20,8.18,
"TIMBERLAND WOMEN LEATHER RFID FLAP WALLET CLUTCH ORGANIZER, CHERRY (PEBBLE), ONE SIZE",B07T2F1VFJ,TESTCASEACTIVE_B07T2F1VFJ,TIMBERLAND,4.40,29.32,0.00,,,235.13,235.13,268.72,2,20,9.60,
"8 PCS PUNCH NEEDLES, PUNCH NEEDLE KIT EMBROIDERY STITCHING PUNCH NEEDLE, EMBROIDERY POKING CROSS STITCH TOOLS NEEDLE PUNCH KIT KNITTING NEEDLE ART HANDMAKING SEWING NEEDLES WITH 4 COLORS THREAD",B07M8428BQ,TESTCASEACTIVE_B07M8428BQ,MAYBOOS,3.90,5.99,0.00,,,129.27,129.27,147.74,2,20,5.28,
"ECOVER TOILET BOWL CLEANER, PINE FRESH, 25 OUNCE",B004T33D3A,TESTCASEACTIVE_B004T33D3A,ECOVER,4.60,8.60,0.00,,,141.11,141.11,161.27,2,20,5.76,
ARBER HARD CASE FOR MANSCAPED LAWN MOWER 4.0 OR 3.0 TRIMMER - PROTECTIVE ORGANIZER FOR TRIMMER AND ACCESSORIES - CASE ONLY,B087HT19YB,TESTCASEACTIVE_B087HT19YB,ARBER,4.60,16.99,0.00,,,179.18,179.18,204.78,2,20,7.32,
AMERICAN CRAFTS HEIDI SWAPP MINC APPLICATION MACHINE REACTIVE FOIL | RED FOIL ROLL | 12 X 120-INCH (369978),B00TYNX61O,TESTCASEACTIVE_B00TYNX61O,AMERICAN CRAFTS,4.60,16.19,0.00,,,175.55,175.55,200.63,2,20,7.17,
"ALL PARTS ETC. PET HAIR REMOVAL TURBO BRUSH VACUUM TOOL, PET HAIR VACUUM ATTACHMENT & TWO ADAPTERS FOR 1 3/8” & 1.5"" COMPATIBILITY WITH SHOP VAC, SHARK, MIELE, BISSELL, HOOVER, EUREKA VACUUMS & MORE",B0929WJ4H1,TESTCASEACTIVE_B0929WJ4H1,ALL PARTS ETC.,3.80,23.99,0.00,,,210.94,210.94,241.08,2,0,8.61,
ADDI CIRCULAR KNITTING NEEDLE GOLD 4.5 GAUGE,B004MMT7S8,TESTCASEACTIVE_B004MMT7S8,ADDI,4.90,16.17,0.00,,,175.46,200.53,200.53,2,20,8.19,
PLLIEAY 60 PIECES NATURAL BAMBOO STICKS WOODEN CRAFT STICKS EXTRA LONG STICKS FOR CRAFTING (15.7 INCHES LENGTH ÃƑÂ€” 3/8 INCHES WIDTH),B081PYDJQ9,TESTCASEACTIVE_B081PYDJQ9,PLLIEAY,4.50,9.99,0.00,,,147.42,147.42,168.48,2,20,6.02,
AUNG CROWN ROSE EMBROIDERED DAD HAT ADJUSTABLE WOMEN MEN COTTON FLORAL BASEBALL CAP (BLACK),B06XKT4FHF,TESTCASEACTIVE_B06XKT4FHF,AUNG CROWN,4.50,12.99,0.00,,,161.03,161.03,184.04,2,20,6.58,
"GOURMET BASICS BY MIKASA ROUND WRAP 3-TIER METAL FLOOR STANDING FRUIT/HOME STORAGE BASKET, EASY ASSEMBLY, ANTIQUE BLACK",B075QMBMMC,TESTCASEACTIVE_B075QMBMMC,GOURMET BASICS BY MIKASA,4.40,45.99,0.00,,,429.88,448.37,491.29,10,20,18.31,
POWER STOP Z23-1405 FRONT CARBON-FIBER CERAMIC BRAKE PADS WITH HARDWARE FOR CADILLAC ATS CTS | CHEVY CAMARO CORVETTE | DODGE CHALLENGER CHARGER DURANGO | JEEP GRAND CHEROKEE [APPLICATION SPECIFIC],B00O6PV9BY,TESTCASEACTIVE_B00O6PV9BY,POWER STOP,4.70,68.99,0.00,,,534.24,534.24,610.56,10,20,21.82,
"IROBOT ROOMBA AUTHENTIC REPLACEMENT PARTS - CLEAN BASE AUTOMATIC DIRT DISPOSAL BAGS, 3-PACK FOR UP TO 6 MONTHS OF HASSLE-FREE CLEANING, COMPATIBLE WITH ALL CLEAN BASE MODELS",B07HJS45XQ,TESTCASEACTIVE_B07HJS45XQ,IROBOT,4.80,15.99,0.00,,,174.65,174.65,199.59,2,20,7.13,
"BELINLEN 5 OUNCE 6 PACK CERAMIC DIP BOWLS SET PORCELAIN DIP MINI BOWLS SOY SAUCE DISH/BOWLS - GOOD FOR TOMATO SAUCE, SOY, BBQ AND OTHER PARTY DINNER (WHITE)",B096S6XWKW,TESTCASEACTIVE_B096S6XWKW,BELINLEN,4.80,16.99,0.00,,,188.26,215.15,215.15,3,20,8.79,
"HYOOLA BEESWAX CANDLES 12 PACK - HANDMADE, ALL NATURAL, 100% PURE SCENTED BEE WAX CANDLE 5-HOUR WHITE 11275",B07DP92PGT,TESTCASEACTIVE_B07DP92PGT,HYOOLA,4.50,29.99,0.00,,,238.17,238.17,272.19,2,0,9.73,
AZUREBEAUTY 31 PCS DIP POWDER NAIL KIT STARTER 20 COLORS CLEAR NUDE PINK BROWN GLITTER ALL SEASON ACRYLIC DIPPING POWDER LIQUID SET WITH TOP/BASE COAT ACTIVATOR FOR FRENCH NAIL ART DIY SALON GIFT,B095JRCNFF,TESTCASEACTIVE_B095JRCNFF,AZUREBEAUTY,4.20,28.99,0.00,,,233.63,233.63,267.01,2,20,9.54,
HANAIVE 6 PACK POOL NOODLES FOAM SWIM NOODLES 52 INCH JUMBO HOLLOW SWIMMING POOL NOODLE BULK BRIGHT POOL NOODLES FLOATS HEAVY DUTY FOR SWIMMING FLOATING CRAFT PROJECTS PADDING BUMPER (COLORFUL),B0BVDP8B4M,TESTCASEACTIVE_B0BVDP8B4M,HANAIVE,4.20,37.19,0.00,,,431.01,431.01,492.58,13,20,17.60,
"JUPEAN COMPLETE KNITTING AND CROCHET ACCESSORIES,KNITTING SUPPLIES KIT WITH KNITTING STITCH MARKERS PLASTIC SEWING NEEDLES CABLE NEEDLES FOR KNITTING SEWING KIT",B07N4H8PY9,TESTCASEACTIVE_B07N4H8PY9,JUPEAN,4.70,6.99,0.00,,,133.81,133.81,152.92,2,20,5.46,
"CHIAOGOO CIRCULAR KNITTING NEEDLE, SILVER, RED, SIZE-US-6 (4MM)",B00DX884UY,TESTCASEACTIVE_B00DX884UY,CHIAOGOO,4.60,9.99,6.98,,,179.09,179.09,204.68,2,0,7.31,
"ELECTROLUX EL202G S-BAG ANTI-ALLERGY SYNTHETIC VACUUM BAGS, 4 PACK, BLUE",B0000V6Z12,TESTCASEACTIVE_B0000V6Z12,ELECTROLUX,4.80,13.99,0.00,,,165.57,165.57,189.22,2,20,6.76,
DAMPRID MAX MOISTURE ABSORBER FRESH SCENT - PACK OF 4 (453G/PACK),B00NGZYBVU,TESTCASEACTIVE_B00NGZYBVU,DAMPRID,4.70,32.95,0.00,,,309.32,309.32,353.50,5,0,12.63,
"MASTER MASSAGE ERGONOMIC SADDLE CHAIR-SADDLE STOOL- HYDRAULIC SWIVEL ROLLING CHAIR-SALON CLINICAL TATTOO DENTIST CLINIC STOOL, SPAS, SALONS STOOLS, WORKSHOP OFFICE-COFFEE",B097FFJLKP,TESTCASEACTIVE_B097FFJLKP,MASTER MASSAGE EQUIPMENT,4.40,115.48,0.00,,,1119.70,1119.70,1279.66,38,20,45.73,
"AG CARE CURL FRESH COCONUT AVOCADO CONDITIONER, 12 FL OZ",B0B8GTMGZJ,TESTCASEACTIVE_B0B8GTMGZJ,AG CARE,4.40,36.00,0.00,,,265.44,265.44,303.36,2,20,10.84,
"EMPRELLA THERMAL UNDERWEAR FOR WOMEN, ULTRA SOFT LONG JOHNS WOMENS SET BASE LAYER CLOTHES, BLACK SET, S",B07Y2J2L17,TESTCASEACTIVE_B07Y2J2L17,EMPRELLA,,0.00,,,,111.17,127.05,127.05,3,0,5.19,
LIGICKY HAIR CUTTING SCISSORS KIT PROFESSIONAL STAINLESS STEEL HAIRDRESSING SCISSORS SET HAIR THINNING SHEARS BANG HAIR SCISSOR FOR KIDS/SALON/HOME,B07SBJTBVP,TESTCASEACTIVE_B07SBJTBVP,LIGICKY,4.50,21.99,0.00,,,201.87,201.87,230.71,2,16,8.24,
WOMEN AND GIRLS BY HH&LL - WIDE TEETH & DOUBLE-HINGED DESIGN,B079G2WSK9,TESTCASEACTIVE_B079G2WSK9,HH&LL,4.60,5.99,0.00,,,129.27,129.27,147.74,2,20,5.28,
CHIAOGOO CIRCULAR 40 INCH (102CM) BAMBOO DARK PATINA KNITTING NEEDLE SIZE US 11 (8MM) 2040-11,B00DX87E9Q,TESTCASEACTIVE_B00DX87E9Q,CHIAOGOO,4.60,0.00,0.00,,,102.09,102.09,116.68,2,20,4.17,
"L'ANGE HAIR ENVIE LEAVE-IN CONDITIONER - BIOTIN, COCONUT OIL & BOTANICAL EXTRACTS - PROFESSIONAL SALON GRADE NATURAL TREATMENT FOR - ANTI-FRIZZ BLOWOUT CARE - UV PROTECTANT, 4 FL OZ, MSRP $30.00",B07KBD3N2W,TESTCASEACTIVE_B07KBD3N2W,L'ANGE HAIR,4.40,30.00,0.00,,,238.21,238.21,272.25,2,20,9.73,
"NINE WEST WOMEN'S CRYSTAL ACCENTED BRACELET WATCH, GOLD",B075YYK9NL,TESTCASEACTIVE_B075YYK9NL,NINE WEST,4.50,17.74,0.00,,,182.59,182.59,208.67,2,20,7.46,
"ARTEZA POLYMER CLAY KIT, MODELING CLAY OVEN BAKE FOR ADULTS AND TEENS WITH 5 SCULPTING TOOLS, 42 COLORS, MADE FOR CLAY EARRINGS, JEWELRY MAKING AND CRAFTS",B07B9ZXK6C,TESTCASEACTIVE_B07B9ZXK6C,ARTEZA,4.60,31.99,0.00,,,256.32,256.32,292.94,3,20,10.47,
"4MOMS ROCKAROO AND MAMAROO INFANT INSERT, FOR BABY, INFANT, AND TODDLER, MACHINE WASHABLE, SOFT, PLUSH FABRIC, REVERSIBLE DESIGN",B074ZJHG7V,TESTCASEACTIVE_B074ZJHG7V,4MOMS,4.80,0.00,,,,330.82,330.82,378.08,23,0,13.51,
"AVACRAFT STAINLESS STEEL SAUCEPAN WITH GLASS LID, STRAINER LID, TWO SIDE SPOUTS FOR EASY POUR WITH ERGONOMIC HANDLE, MULTIPURPOSE SAUCE PAN WITH LID, SAUCE POT (TRI-PLY CAPSULE BOTTOM, 2.5 QUART)",B07286QLRQ,TESTCASEACTIVE_B07286QLRQ,AVACRAFT,4.60,49.95,0.00,,,386.45,386.45,441.66,5,20,15.78,
"CHIAOGOO CIRCULAR KNITTING NEEDLE, SILVER, RED, SIZE-US-10(6MM)",B00DX86MAI,TESTCASEACTIVE_B00DX86MAI,CHIAOGOO,4.70,16.74,0.00,,,178.05,178.05,203.48,2,20,7.27,
"WAHU DASH DIVERS POOL TOY SET WITH 5"" DIVING STICKS, 4-PIECE UNDERWATER TORPEDOES FOR KIDS AGES 5+, GLIDES UP TO 20'",B09QLZYX22,TESTCASEACTIVE_B09QLZYX22,WAHU,4.70,8.76,0.00,,,141.84,141.84,162.10,2,20,5.79,
SHARE GOO ALUMINUM ALLOY RC CENTER BRACE & MODIFICATION 1/5 ESC MOUNT COMPATIBLE WITH 1/7 ARRMA INFRACTION LIMITLESS RC CAR UPGRADE PART,B0B69G93BZ,TESTCASEACTIVE_B0B69G93BZ,SHARE GOO,3.80,19.99,0.00,,,192.80,192.80,220.34,2,20,7.87,
"HUGGIES NEWBORN DIAPERS, LITTLE SNUGGLERS BABY DIAPERS, SIZE NEWBORN (UP TO 10 LBS), 31 COUNT",B07M6FL57T,TESTCASEACTIVE_B07M6FL57T,HUGGIES,4.80,9.94,0.00,,,156.27,156.27,178.59,3,20,6.38,
"720PCS CANDY COLOR ACRYLIC HEART BEADS STAR BEADS ROUND BEADS, COLORFUL ASSORTED PLASTIC PASTEL BEADS HEART STAR CIRCLE SHAPE CUTE LOOSE BEADS BULK FOR BRACELETS JEWELRY MAKING DIY CRAFTS NECKLACE",B098J32NVL,TESTCASEACTIVE_B098J32NVL,JJZXWISH,4.80,9.99,0.00,,,147.42,147.42,168.48,2,20,6.02,
"MAM COMFORT PACIFIERS, NEWBORN PACIFIERS (2 PACK) 3-6 MONTHS, BEST PACIFIER FOR BREASTFED BABIES, GIRL SILICONE",B0BBSP3XFG,TESTCASEACTIVE_B0BBSP3XFG,MAM,4.80,8.99,0.00,,,142.88,142.88,163.30,2,20,5.83,
